production_companies,average rating,average vote,average popularity,release year,userid
Myung Films,3.5,6.8,1.467059,2014,162760
Propaganda Films|Warner Bros.|Baltimore Pictures,3.6273751551608897,7.300000000001443,9.198283000001169,1996,283215
Sunrise Films,1.0,5.4,1.109909,2014,43371
Twentieth Century Fox Film Corporation,3.3367587072481957,6.754204581111046,6.276183855506935,1985,283196
Ultramar Films,3.9200819672131146,7.900000000000034,3.563355000000001,1950,282057
Veit Helmer-Filmproduktion|Film und Fernseh Fonds Bayern,3.0681818181818183,6.400000000000002,0.5903860000000001,2008,242154
Village Roadshow Pictures|The Zanuck Company|Heyday films|Warner Bros.,3.378114186851211,6.400000000000696,9.75628899999918,2008,283199
BNN TV|Pupkin Film,3.625,6.9,0.851168,2008,213455
Bidangil Pictures|Silk Road,3.6704545454545454,7.800000000000006,3.783265,2012,273874
Brocken Spectre Jockey Mutch,3.1666666666666665,6.400000000000001,2.013046,2012,193160
Chanford,2.75,5.8,3.136899,1961,247256
Erber & Koch,1.0,4.8,2.190206,2006,120249
Paramount Pictures|Nickelodeon Movies,2.359106529209622,5.400000000000055,10.580420999999905,1997,282869
Rai Cinema|Palomar|Ministero per i Beni e le Attività Culturali (MiBAC),2.0,4.8,1.197777,2012,280810
Sundial Pictures|Preferred Content,3.9585411471321694,7.799999999999833,7.789413000000275,2011,283000
The Directors Bureau|H&M|Riff Raff Films,3.6826923076923075,7.600000000000005,1.8173639999999989,2016,275980
United Artists|Mirisch G-E Productions,3.7053877831159916,6.900000000000061,7.851263000000227,1963,283195
Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Sobras International Pictures|Camp Grey|Lionsgate Premiere,2.5450643776824036,4.899999999999995,11.898792999999978,2015,282172
Amen Ra Films,3.0,5.3,1.15989,2000,275258
Item 7,1.875,5.3,0.82134,2014,227011
Paramount Network Television Productions|Helfgott-Turner Productions,3.392857142857143,6.0,0.0826000000000001,2000,278098
Sterling Entertainment|Scanbox,2.0,3.5,1.209929,1999,162500
Universal,3.35,6.090000000000001,0.7404308,2007,268018
British Film Institute (BFI)|Alcove Entertainment|Attercop Productions,3.4672566371681417,6.5,7.597475000000005,2013,282792
Darkstone Entertainment,3.25,4.1,1.224136,2015,273842
Independent Artists|British Film-Makers,2.8333333333333335,5.5,0.420001,1952,123100
Independent International Pictures (I-I),2.5,4.1,0.124544,1986,218421
Intermedia Films,3.406779661016949,6.599999999999979,5.178627999999984,2007,282074
Lions Gate Films|Dan Films|CP Medien AG,3.278012684989429,6.0,13.546983999999888,2002,282496
"Mpower Pictures|Metanoia Films|Burnside Entertainment|Bella Productions|One Media, The",3.5454545454545454,6.700000000000021,1.6543279999999991,2006,281790
Olympia-Film GmbH,3.6818181818181817,6.599999999999997,1.5309269999999993,1938,274213
SVT Drama|Easy Film|Nordisk Film & TV Fond|Roy Andersson Filmproduktion AB,3.8362637362637364,7.0,2.421180000000024,2000,281631
Takarazuka Eiga Company Ltd.,3.8932806324110674,7.599999999999966,2.398982999999999,1966,282564
Thirukumaran Entertainment,2.9375,7.8999999999999995,0.7568859999999998,2016,276783
Altavista Films|Zeta Film,3.9970289855072463,7.5999999999990795,5.958138000001057,2000,283195
Film Polski,3.5,5.0,0.241109,1971,268140
First Generation Films|Antena 3 Films|Televisió de Catalunya TV3|Canal+ España|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)|Millennium Films|Nostromo Pictures|Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC)|Cindy Cowan Entertainment|La Sexta|Attitude Pinículas y Films A.I.E.,3.262295081967213,6.0,11.535477999999916,2012,281040
France 3 Cinéma|AFC|Charles Gassot,3.0,6.3999999999999995,0.8493579999999998,1989,282119
Next Entertainment World|Water in Tree Pictures,3.55,7.1,1.3266519999999997,2010,264877
Orion Pictures,3.550614489003881,7.061578266493822,6.425342040588841,1990,283195
Sony Pictures Television,3.1842105263157894,6.099999999999998,1.9290639999999997,2015,250992
Trans World Entertainment (TWE)|Negocios Cinematográficos S.A.,2.0,5.2,1.062073,1987,205357
ABC Family,2.888888888888889,6.299999999999998,0.755834,2007,275269
De Laurentiis|Lux Film|Golden Film,3.5,7.0,1.021232,1951,266472
Deutsche Film (DEFA)|Filmové studio Barrandov,3.411764705882353,7.5,6.197280000000004,1973,278795
Handmade Films Ltd.|United British Artists (UBA),3.625,5.9,0.872709,1987,157779
Metro-Goldwyn Pictures Corporation,3.0,7.0,0.088297,1924,227150
Universal Pictures|Motown Productions,3.125,6.3999999999999995,0.588318,1976,230433
Universal Pictures|Tales From The Crypt Holdings|Universal City Studios,2.7667738970588234,5.0,3.450402000000158,1996,283079
Daiei Motion Picture Company,3.5625,6.599999999999997,0.8602580000000003,1964,276827
Exclusive Media Group|Universum Film (UFA)|Spitfire Pictures|Flat-Out Films,3.875,7.3,7.732142999999999,2013,261808
First Artists|Warner Bros.|Verdon Productions Limited,3.152173913043478,7.699999999999994,1.4118309999999996,1975,280148
IDT Entertainment,1.5,4.3,0.533343,2006,35453
Memfis Film,3.431390977443609,6.400000000000058,2.939129000000023,2003,283101
Orly Films|France 3 Cinéma|Canal+|TPS Star|France 3 (FR 3)|Région Ile-de-France|F Comme Film|Page 114,3.0,6.3,0.271272,2009,278420
Rainmaker Entertainment|Mattel,2.4814814814814814,6.0,6.135769000000001,2012,279012
Bedford Falls Productions|TriStar Pictures|Pangaea,3.50181718061674,7.199999999997948,12.19904700000148,1994,283224
Black Forest Films|Cinema Soleil|Von Vietinghoff Filmproduktion|13 Productions|TT Filmműhely,3.2,7.099999999999996,8.901688000000004,2007,269678
Clap Filmes|R&C Produzioni|AFS Film,3.480392156862745,7.0,3.7015380000000087,2003,280448
Codeblack Entertainment|Usual Suspects Productions,2.0,4.5,0.116648,2011,111908
Devonshire Productions|Prodigy Pictures,2.388888888888889,5.2,0.8071719999999998,2016,266004
Hit the Ground Running Films,3.463815789473684,6.5,5.174738000000041,2010,283000
IMAX,3.0454545454545454,4.299999999999999,3.4681179999999996,2014,279012
Palo Alto Productions|American Releasing Corporation (ARC) (II),2.6666666666666665,3.800000000000006,1.114697000000002,1955,276349
Penn Station Entertainment|Participant Media|Imagenation Abu Dhabi FZ|Overture Films,3.2445223488168273,6.19999999999988,10.914555999999836,2010,282632
Toei Animation|Yasahi-Mation Productions,3.25,7.199999999999995,3.754606999999997,2012,278903
Unbound Feet Productions|Syncopated Films|Vintage Pictures|Gamechanger Films|Max Cap Productions,2.9696969696969697,5.800000000000002,4.01643,2014,275841
2929 Productions,3.3181818181818183,5.8999999999999995,2.110792,2005,229038
Artistes Alliance Ltd.,2.5714285714285716,5.3,0.881563,1958,269098
Belarusfilm,3.5,7.0,1.504633,2009,242154
Café Film,3.0833333333333335,0.0,0.037745,2016,255390
Carolco Pictures,3.614864864864865,6.8999999999999915,2.745837999999999,1978,281905
Geneon Entertainment|Deiz Production|Toei Company|88mm Productions,2.5,2.0,0.165694,2008,255632
Howard Productions,3.0,6.0,0.760053,1939,205540
PCB Entertainment|Concourse Media,1.7666666666666666,5.0,1.352518,2015,236981
TriStar Pictures,3.277259475218659,5.9255830903784386,10.045833216763917,1994,283215
Vacationeer Productions|Gordon Bijelonic / Datari Turner Films|ARM Entertainment|Attainment Media Group,3.5272727272727273,6.0,3.5428600000000037,2012,273874
Deviant Pictures,1.0,3.0,0.209126,2014,273842
Délia Film,4.0,7.3,0.557243,1928,280978
Element e Filmproduktion,3.7857142857142856,7.299999999999999,0.6721890000000001,2007,243670
Ghoulardi Film Company,3.8125,7.8999999999999995,1.609769,2015,178517
LazyTown Entertainment,3.5,6.200000000000001,1.471126,2010,253059
Touchstone Pictures|Mandeville Films|Wintergreen Productions|Top Shelf Productions,3.261401189689359,5.899999999999885,16.21193700000003,2009,283095
Universal Pictures|Blumhouse Productions|LBI Entertainment|Ombra Films,2.9571428571428573,4.5,4.957057999999999,2015,266004
Česká televize,4.0,8.599999999999998,1.1902010000000003,1999,281447
Arts Council of England,3.175,4.5,0.6609689999999999,2000,270642
Arts Council of England|British Broadcasting Corporation (BBC)|British Screen Productions,3.323529411764706,5.200000000000001,0.910451,1997,266004
Brad Grey Pictures,2.4767441860465116,6.099999999999998,0.7268019999999995,2003,280585
Dark Castle Entertainment|Warner Bros.,2.580564539841223,5.5,10.187278000000356,1999,282984
Emerald Productions Inc.,3.1666666666666665,6.2,0.164728,1949,123100
Filmirage,2.5,6.3,0.444072,1990,123100
Lionsgate|Zed Filmworks,2.4,5.2,1.7071289999999997,2009,263685
Noma Productions,2.2,4.3,0.399834,1991,240508
Paramount Pictures|Mediarts|Hemmings,3.8333333333333335,6.8,0.708736,1971,35453
Seven Pictures|Deutsche Columbia Pictures Film Produktion|Wiedemann & Berg Television,3.7742857142857145,7.599999999999951,13.001154999999947,2014,282829
Star Film Company,2.95,6.409999999999999,0.48929809999999996,1903,216499
Alliance Atlantis Communications|Serendipity Point Films|Ego Film Arts,3.47008547008547,5.700000000000025,3.387973999999988,2002,282094
Duplass Brothers Productions|New Artists Alliance|Floren Shieh Productions,2.63265306122449,5.800000000000004,14.013118999999996,2013,273874
France 2 Cinéma|Procirep|Home Box Office (HBO)|Centre National de la Cinématographie (CNC)|Maha Productions,3.8054054054054056,7.700000000000026,1.0107519999999972,2001,277068
The Jerry Gross Organization,2.4488636363636362,5.0,2.241944999999996,1980,281847
Alberta Film Entertainment|Well Done Productions,2.6875,4.5,1.057133,2009,275269
"Astral Films, Australian Film Commission, The",3.4264264264264264,7.699999999999989,0.7756160000000066,1995,283218
Brillstein-Grey Entertainment|Mindfire Entertainment,3.2312925170068025,5.5,5.460270000000008,2000,280825
Cinemilagroso,3.25,7.8,2.373999,2016,256155
Dovzhenko Film Studios,3.5,8.5,0.141187,1964,198355
The Australian Film Commission|The Film House,3.5,8.0,0.8128809999999999,1976,253986
Werner Herzog Filmproduktion|Zweites Deutsches Fernsehen (ZDF),3.4285714285714284,7.0,0.179702,1995,202437
ASA,2.6666666666666665,3.0,0.268068,1945,133858
José Frade Producciones Cinematográficas S.A|New Fida|Edmondo Amati presents,2.9,5.7,1.107117,1980,166405
Magnum,3.3333333333333335,5.8999999999999995,1.716775,2008,259331
National Film and Television School (NFTS),3.230769230769231,7.0,2.5669490000000006,2012,278069
Paramount Pictures|Ponti-De Laurentiis Cinematografica,3.3135593220338984,6.799999999999978,3.6662770000000005,1956,281790
Screen Gems,3.25,6.0,0.150626,1931,75352
Alliance Films|Darius Films|Insight Film Releasing,3.34375,6.5,5.600277000000005,2009,282403
Cruze & Company,3.260869565217391,6.299999999999999,1.7369309999999991,2016,275841
Paramount Pictures|Dino de Laurentiis Cinematografica|Marianne Productions,2.979837580509661,5.700000000000383,14.304205000000332,1968,283224
Warp X|Madman Entertainment,2.6041666666666665,4.5,2.8041540000000036,2008,282606
Alternate Ending Studios,2.5,4.9,0.220524,2012,123100
Blue Sky Studios,3.0714285714285716,6.8999999999999995,2.2574590000000003,2016,242708
Capelight Pictures,3.5,5.4,1.60084,2016,231746
Little Shark Entertainment GmbH,0.5,7.2,1.158527,2006,189036
Paramount Pictures|Elkins Entertainment|Aries Productions|Elkins Productions International Corporation,3.523529411764706,7.10000000000001,2.03483,1971,275204
Port au Prince Film & Kultur Produktion,3.0,7.8,0.879124,2014,141848
Toei Animation Company,3.234513274336283,6.399999999999986,7.857665999999996,2013,283173
Worldview Entertainment|Arcade Pictures,3.2364341085271318,5.600000000000013,5.350657999999993,2013,278623
Fair Film,2.75,6.5,0.733914,1968,256529
HBO Films,4.0,3.2000000000000006,0.42608,1993,141955
PFM Pictures,3.44,6.599999999999997,10.559109000000003,2012,273874
Paul Hough Entertainment,3.076923076923077,9.0,0.13297899999999999,2002,253511
Raffaella Productions,2.1911764705882355,4.5,11.633592000000005,2015,275269
StudioCanal|Dark Castle Entertainment|Warner Bros.|Studio Babelsberg Motion Pictures,2.2142857142857144,4.5,7.6830079999999885,2012,271569
Three Springs Productions,2.4,4.700000000000001,0.404979,2002,280497
Green Dragon Movies|Blonde Audiovisual Productions,3.3333333333333335,8.0,1.116287,2017,258053
Icon Entertainment International,3.0285006195786863,6.5,6.476493000000051,1997,283136
International Cine Film Corp.|V/M Productions,2.8125,6.699999999999999,2.2688959999999985,1973,278420
Pannónia Filmstúdió,3.5,0.0,2.0E-6,1973,198355
SevenPictures|UFA Cinema,3.0416666666666665,4.8999999999999995,1.1837529999999998,2012,234529
Versus Production,3.3333333333333335,7.1000000000000005,0.588546,2011,198355
Village Roadshow Pictures|Castle Rock Entertainment|Warner Bros.|Storefront Pictures|WV Films III,3.2525139664804468,6.100000000000042,9.672316999999829,2007,282914
Jos-To Productions,2.0,4.5,3.08E-4,1977,279012
Legendary Pictures|Green Hat Films,2.9591617409994626,6.0,25.085639999999557,2013,283117
"Toei Company, Ltd.",2.75,0.0,0.050485,1987,188653
Twentieth Century Fox Film Corporation|Fox Animation Studios,2.6785714285714284,5.8,4.284229999999997,1999,278361
Universal Pictures|EMI Films Ltd.,3.96836678903382,7.800000000001219,7.729445000000089,1978,283224
Why Not Productions|Wild Bunch,3.1514423076923075,6.200000000000023,7.146017000000014,2016,282172
Check Entertainment,3.0833333333333335,5.8999999999999995,1.031839,2014,156914
Ecosse Films|Oscilloscope Laboratories|Film4,3.1506024096385543,6.0,5.276684999999991,2011,280347
Filmax,2.9171122994652405,5.589304812834215,8.842450299465256,2014,281631
Grindstone Entertainment Group|Cheetah Vision|Voltage Pictures|Emmett/Furla Films|Envision Entertainment Corporation|24P Media Group|Picture Perfect Corporation|Knightsbridge Entertainment|Kind Hearts Entertainment,2.8444444444444446,4.900000000000004,9.003791999999994,2013,278121
"Imar Film Co., Ltd.",3.813780260707635,6.800000000000062,4.359334000000019,1999,282984
Melvin Simon Productions|Astral Bellevue Pathé,2.736851920925028,6.100000000000256,12.650546000000427,1982,282914
Pax Enterprises,2.1666666666666665,6.599999999999999,0.263297,1969,123100
Toho Film (Eiga) Co. Ltd.,2.7540983606557377,5.737704918032793,1.8038395737704924,2003,279746
United Artists|Les Productions Artistes Associés|Produzioni Europee Associati (PEA),3.4838095238095237,7.100000000000129,12.745639999999732,1972,283204
Walt Disney Productions|United Artists Pictures,3.25,6.299999999999999,0.907356,1935,280978
Aspen Productions,3.0,2.6,1.486976,2011,153921
China Film Group,2.9903846153846154,6.199999999999994,5.296052000000001,2016,275841
Fox Searchlight Pictures,2.7581967213114753,5.486403085824506,7.66053524108006,2005,283000
League of Noble Peers,3.5,6.3,0.438766,2007,245307
Lolafilms|Intuition Films,2.5625,5.5,1.437794,2004,268574
Parkside Pictures|Tadross Media Group|Fixer Film Productions|Benatter/Thomas productions,2.4,3.9,1.706017,2016,137348
Starkid Productions,3.642857142857143,7.199999999999995,0.4713480000000003,2010,278992
Capelight Pictures|Al!ve AG,3.316666666666667,5.699999999999994,2.937484000000002,2012,279561
Hammer Film Productions,3.0719844357976656,6.774319066147957,4.616341403372257,1962,282632
Irish Film Board|Blinder Films,3.5,6.4,0.342685,2012,128830
Metro-Goldwyn-Mayer (MGM),3.0981508997853724,6.136040944362334,5.755208991250018,1996,283195
Renn Productions|Films A2|DD Productions|AMLF|Télévision Suisse-Romande (TSR)|RAI Radiotelevisione Italiana,4.104330708661418,7.599999999999582,4.883273999999828,1986,283204
TLA Releasing,2.5277777777777777,3.5999999999999974,0.5087110000000002,2002,272431
Zentropa Entertainments,3.5730337078651684,6.495505617977528,5.3874278576777925,2011,283184
blue ic,3.5,5.8,0.649879,2015,33330
Internacional Films Espagnol|Alpine Productions|Peppercorn-Wormser Inc,3.6271186440677967,6.799999999999988,7.076799000000016,1965,281790
Johnson Production Group,3.6,6.5,1.87656,2016,272232
Le Bureau|Film4|Free Range Films,3.409090909090909,6.399999999999996,3.7413300000000027,2013,276279
Orange Pictures,3.1904761904761907,5.799999999999998,7.106448,2004,279039
Paramount Vantage|Andrea Sperling Productions|Indian Paintbrush|Super Crispy Entertainment|Ascension Productions,3.438888888888889,6.5,8.002786000000013,2011,282365
Shooting Gallery|Bórd Scannán na hÉireann|British Broadcasting Corporation (BBC)|Treasure Entertainment|Radio Telefís Éireann (RTÉ)|Easkel Media,3.4258675078864353,6.5,0.5596210000000005,1997,282848
Walt Disney,2.6943686006825938,5.799999999999686,11.11713099999975,1994,283098
Warner Bros.|Edward R. Pressman Film|Gary Kurfirst Pictures|True Stories Venture,3.705357142857143,6.099999999999989,3.098970000000006,1986,281291
(주)로제타시네마,3.75,5.7,1.258682,2015,233378
Cool Cat Productions,0.9285714285714286,3.0,0.847277,2015,279012
Fida cinematografica|Balcázar Producciones Cinematográficas,2.5,5.0,0.456946,1965,123100
Kadokawa Shoten Publishing Co.|Victor Entertainment,3.0,6.0,0.371865,1995,224534
Lotte Entertainment,3.0,6.4,1.093521,2014,174390
Twentieth Century Fox Film Corporation|Laurence Mark Productions|Davis Entertainment|Overbrook Entertainment|Mediastream Vierte Film GmbH & Co. Vermarktungs KG|Canlaws Productions,3.4722097714029583,6.699999999998028,14.430749999999557,2004,283219
Coralta Cinematografica,3.0,6.1,0.619874,1975,271383
DEFA,3.2857142857142856,7.0,0.5999839999999997,1989,281790
Darius Films,2.769230769230769,5.4,0.494847,2015,231142
Omega Entertainment,1.75,6.3,8.44E-4,1988,245857
Automatik Entertainment|Circle of Confusion|Skybound Entertainment|Oddfellows Entertainment,2.7439024390243905,4.800000000000007,9.69841499999999,2015,282374
Fine Line Features|Senator Film Produktion|Beverly Detroit|StudioCanal|Partizan|Good Machine,3.269942196531792,6.100000000000032,7.714093999999945,2001,282792
JW Films|Pulse Films|Iconoclast,3.9782608695652173,8.400000000000004,1.2024590000000004,2016,277378
Noram Entertainment,2.9027777777777777,6.0,0.5059640000000001,1999,281960
Vía Digital|Good Machine|El Deseo S.A.|Antena 3 Televisión,3.966420576327697,7.5,6.64827800000036,2002,283184
ABC Circle Films,3.0,5.2,0.109861,1973,66462
Allied Artists Pictures,2.6,6.44,0.4464774,1955,187986
Forecast Pictures|Solofilms|JoBro Productions & Film Finance|Trinity Race,3.4956521739130433,7.0,7.979301999999987,2016,280868
HBO Films|Tribeca Productions,3.369565217391304,6.600000000000008,13.953532999999995,2017,273740
Majid Majidi Film Production,3.7613636363636362,6.9,1.1656789999999992,2008,280978
Miramax Films|Dimension Films|Trans Atlantic Entertainment,2.5317501290655655,4.899999999999821,5.263186999999923,1996,282711
Zentropa Entertainments|Memfis Film|Northern Lights,2.875,5.0,0.378644,2000,263856
Blood Relations Co.,2.9546485260770976,6.09999999999995,4.788001999999998,1977,282564
NetFlix|Pretty Pictures|XYZ Films|Wigwam Films,2.9586466165413534,6.0,8.015814999999982,2017,282475
UTV Motion Pictures,2.735294117647059,5.958823529411764,1.7051488235294112,2010,240367
VideoFilmes|Buena Onda Films,3.3225806451612905,6.099999999999997,1.930219999999999,2005,279209
Arka Media Works,3.48,7.5,11.809670000000004,2015,278405
Cohen Media Group|Aeroplan Film,3.731707317073171,7.300000000000001,3.148710999999997,2015,280810
Daiei Studios,3.492,6.68640000000001,1.5191406560000005,1968,275204
Head Gear Films|Bankside Films|Fiesta Productions,3.0,6.8,6.556092,2012,158530
Korchula Productions,3.9,7.8,0.687778,2015,224534
Nouvelles Éditions de Films (NEF),3.8,6.3,0.237242,1974,262754
Paralite Productions Ltd.|Israeli Film Fund|Torus|Arte France|Metro Communications|Arsam International|Ariel Films,3.3221153846153846,6.100000000000012,3.8429219999999917,2009,275708
Vía Digital|Lolafilms|Antena 3 Televisión,3.6134453781512605,6.899999999999986,3.693965999999993,2000,281847
Leon Schlesinger Studios,3.5,5.5,0.50716,1942,230433
Metro-Goldwyn-Mayer (MGM)|Avon Productions (II),3.1363636363636362,6.799999999999998,3.4251420000000006,1958,223078
O2 Filmes|Working Title Films|PeaPie Films,3.4577464788732395,7.100000000000009,7.34630399999999,2014,280868
Paramount Pictures|Sierra Alta Productions,3.5,7.599999999999999,0.8727680000000001,1988,172725
Sigma Films Ltd.|Irish Film Board|Blinder Films,3.064516129032258,5.099999999999997,9.189237999999994,2012,279557
Westdeutscher Rundfunk (WDR)|ARD Degeto Film|Südwestrundfunk (SWR)|Zero One Film,2.6666666666666665,5.7,1.933294,2011,123100
Aparte Film,2.5,7.0,0.40376,2015,148529
Epix,3.380952380952381,6.442857142857142,0.6855962857142857,2013,258997
Kennedy Miller,3.853061224489796,7.2999999999999705,1.3345289999999967,1987,281042
Sonet Film AB,3.0,5.7,1.072412,2010,111669
Three Mills Studios,3.5,8.1,0.620529,1999,252364
"Universal Pictures|China Film Co-Production Corporation|Relativity Media|Alphaville Films|Sommers Company, The",2.6506429883649725,5.1999999999999025,14.25022700000037,2008,282976
Viacom Productions|Dean Hargrove Productions,3.5,5.0,1.160214,1990,151678
40 Acres & A Mule Filmworks|Touchstone Pictures,3.3609145345672293,6.700000000000158,13.069429999999633,1998,283089
Associated British Picture Corporation (ABPC),3.7222222222222223,8.0,0.322493,1970,273675
Bold Films|Blumhouse Productions|Right of Way Films,4.127807829834052,8.30000000000167,64.29999000000306,2014,283184
Crown Film Unit,2.8636363636363638,5.5,0.5139320000000002,1942,236068
Doxa Producciones,3.5,5.0,0.052853,2013,148529
Epic Productions|Euphoria Films Production,2.685579196217494,5.5,8.339485000000161,1990,283195
Filmsonor|Zebra Films|Mondex Films|Les Films Odéon,3.6578947368421053,6.299999999999998,2.247349,1960,227150
In-Cine Compania Industrial Cinematografica|Northern|Walker Films Limited,3.3653846153846154,6.400000000000002,1.7993110000000008,1987,278420
Jafar Panahi Film Productions,3.7710843373493974,6.8000000000000025,4.440102000000006,2015,277598
Lions Gate,2.5,4.5,4.627354124999999,2013,266004
Lions Gate Films|Cinelaw|Infinity Entertainment|Mooseface Films Inc.,2.0,4.8,1.377516,2002,212343
Miramax Films|Mirage Enterprises,3.2122448979591836,6.299999999999972,4.217410999999993,2006,281790
Paradis Films|Classic|Nisarga,3.6666666666666665,6.5,1.1224659999999997,1999,281790
Paramount Pictures|Rysher Entertainment,2.439890710382514,3.1999999999999984,2.5073679999999974,1997,282229
Telefe|A Contracorriente Films|Pampa Films|Directv,3.236842105263158,6.0,10.067238000000001,2017,269704
Twentieth Century Fox Film Corporation|Summit Entertainment|Constantin Film.,2.6463414634146343,5.5,16.346149999999962,2007,281418
United British Artists (UBA)|Cannon Screen Entertainment,3.6125541125541125,6.200000000000026,1.5405920000000028,1986,282748
Divisadero Pictures,2.625,4.7,0.18458,2013,212343
FilmFernsehFonds Bayern|Komplizen Film|Filmförderungsanstalt (FFA)|Rat Pack Filmproduktion|Südwestrundfunk (SWR)|Hochschule für Fernsehen und Film München (HFF)|Hochschule für Gestaltung Karlsruhe|KaufmannWöbke GbR|Filmförderung Baden-Württemberg (MFG),3.6666666666666665,7.700000000000002,0.7965540000000002,2003,263301
Golden Harvest Company|The Movie Company Pty. Ltd.|Australian Film Development Corporation|British Empire Films Australia,3.1666666666666665,7.3,1.547134,1975,248694
Rolin Films,2.9,8.5,0.21714799999999998,1920,123100
Société Nouvelle de Cinématographie|Les Films Impéria|Les Productions Georges de Beauregard,3.9666374012291485,7.700000000000328,8.200586000000222,1960,283204
Tig Productions|Majestic Films International|Warner Bros.|Newcomm|RCS,3.0632183908045976,6.199999999999995,7.1803459999999895,1994,278022
Toho Company|Sedic International,3.689039408866995,7.10000000000006,9.534231999999976,2010,282509
Tropicfilm,4.5,9.0,0.141795,1994,11612
EuropaCorp,2.9904458598726116,5.299999999999987,11.007319000000034,2015,278069
Filmové Studio Barrandov,3.5,6.0,0.139168,1977,123100
Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC)|RTV Comercial|Mincult,3.9166666666666665,7.0,1.006481,2014,250802
Renn Productions|TF1 Films Production|Canal+|Chez Wam|Katharina,3.2903225806451615,5.699999999999998,3.740902000000002,1997,258091
TVINDIE Film Production|Le Tax Shelter du Gouvernement Fédéral de Belgique|Eyeworks Egmond,3.2,4.8,0.18933,2007,123100
Viacom 18 Motion Pictures|Anurag Kashyap Films,0.6666666666666666,6.5,0.795674,2012,184787
Acid Bath Productions,1.0,3.0,0.129193,2013,227646
Continental Motion Pictures|M&C Films|Royal Films,1.125,4.9,0.679484,1985,215998
Davis-Films|Czech Anglo Productions|Wandering Star Pictures,3.020499108734403,5.599999999999944,9.667534999999928,2009,283026
Nordisk Film,2.3333333333333335,5.8,0.8130753333333334,2014,216280
Nu Image Films,3.0,5.0,0.108347,1997,136845
TriStar Pictures|Iguana Producciones|Baltimore Pictures|Sniper Productions,3.065,5.900000000000045,9.337392999999915,1993,283195
Zenshinza Theatre Company|P.C.L. Film Studio,3.65,8.099999999999998,0.2846250000000001,1937,252364
Blueline Films,2.9,5.7,1.7982149999999997,2007,260317
Chris/Rose Productions|The Hallmark Channel|Entertainment One,2.0,4.4,0.360812,2013,69306
David Grubin Productions,4.166666666666667,6.0,0.386889,2010,171404
DiNovi Pictures|Gerber Pictures|Gaylord Films|Warner Bros.|Sloane Square Films|HSI Tomorrow Film,3.139344262295082,5.800000000000098,6.743150999999979,2003,283095
Eddie Wong Films|Wildheart Films,3.0,7.0,0.126048,2004,73145
Estudios Churubusco Azteca,3.857142857142857,7.3999999999999995,1.202765,1973,263075
Lorimar Film Entertainment|CIP Filmproduktion GmbH|Northstar International,3.362657091561939,6.399999999999882,8.049041999999918,1981,283116
Voltage pictures|Worldview Entertainment|ANA Media|Picture Perfect (I),3.397887323943662,6.400000000000061,6.452068999999962,2011,282383
Magnet Releasing|Drafthouse Films|Timpson Films,2.8208955223880596,5.5,8.254856000000007,2014,277253
Universal Pictures|Spyglass Entertainment|Bazelevs Production|Kickstart Productions|Marc Platt Productions|Top Cow Productions|Relativity Media|Ringerike Zweite Filmproduktion|Revolution Sun Studios,3.2443033246171087,6.400000000000635,12.457896000000021,2008,283195
Code Entertainment|Neverland Films,2.6977252843394575,5.39999999999992,4.372616000000002,2000,281352
Diaphana Films,3.1136363636363638,6.168181818181818,5.504643954545454,2011,255632
Jadran Film|Artemis Film|Franz Seitz Filmproduktion|Bioskop Film|Argos Films|Film Polski|Hallelujah Films|GGB-14,3.801998750780762,7.0,5.6144560000000086,1979,283224
Prescience Film Fund|UK Film Council,3.625,6.900000000000003,1.0178079999999998,2010,279421
Irish Film Board|Fastnet Films,4.0,5.400000000000001,0.801038,2013,123100
"Pioneer Pictures|Shaken, Not Stirred Productions|Martin Chase Productions",2.1,6.0,0.752735,2015,189980
Roxy Film|MTM Cineteve|Pro 7,1.9333333333333333,0.0,0.652621,1996,259854
Stourwater Pictures,3.25,5.0,0.060946,1970,242702
Temple Hill Productions|Relativity Media,3.5791599353796446,6.9000000000000465,7.598422000000026,2013,283199
Trimark Pictures|Cinetel Films|Yankee Entertainment Group,2.5,6.0,0.761102,1994,141955
U.S. Army Signal Corps|British Service Units,2.0,0.0,0.009488,1944,126527
Cinemasia|Bohemian Films,3.806451612903226,7.30000000000002,6.700563000000015,2003,281790
Columbia Pictures,3.4545454545454546,6.47902418682236,6.031671249374629,2011,283204
Davis-Films|Nu Image Films|LionsGate|Millennium Films|Ex3 Productions|Fipex Holding,2.940508628519528,6.100000000000103,14.75354499999969,2014,282573
EM Media|The Bureau|Glendale Picture Company|Synchronicity Films,3.710526315789474,7.5,4.727170999999999,2011,282081
Fantefilm,3.0617283950617282,6.300000000000008,5.319438999999993,2006,280154
Films & Casting Temple|Australia India Film Fund,2.25,5.8,0.873019,2015,173280
Icon Productions|Infinity Features Entertainment|Irish Dreamtime|Icon Entertainment International|Canadian Film or Video Production Tax Credit (CPTC)|Province of British Columbia Film Incentive BC|Butterfly Productions|Chum Television,3.254601226993865,6.299999999999981,8.80905299999997,2007,281790
Larry Levinson Productions|Hallmark Entertainment|Russian World Studios,3.0,4.0,0.513753,2005,32467
